date,player_a,player_b,score_a,score_b
2024-03-10,Jack Bowen Alexander,Phil Kinsey,2,3
2024-03-10,Joseph Rennie,John Raczkowski,3,0
2024-03-10,Vince Barbuto,Quinton Sawyer,3,2
2024-03-10,Steve Jamieson,Josh McLean,3,0
2024-03-10,Anthony Woodcroft,Robby Lorosso,2,3
2024-03-10,Frank Lidonnici,Brett Weehee,3,0
2024-03-10,Jack Heinjus Jnr,Don King,0,3
2024-03-10,Sean Dempsey,Nabil Hoyek,0,3
2024-03-10,Cam Cary,Travis Mahony,3,0
2024-03-10,Rob Bowen,Ian Will,3,1
2024-03-10,Alpy Onder,Phil Tunstall,1,3
2024-03-10,Don King,Vince Barbuto,3,1
2024-03-10,Nabil Hoyek,Joseph Rennie,1,3
2024-03-10,Michael Girvan,Dale Kent,1,3
2024-03-10,Robby Lorosso,Matt Goodlock,1,3
2024-03-10,Jack Green,Steve Tran,3,2
2024-03-10,Rob Bowen,Tem Dixon,2,3
2024-03-10,Steven Savannah,Joseph Evans,0,3
2024-03-10,Josh Gorski,Phil Tunstall,2,3
2024-03-10,Steve Halliday,Terry Shiells,3,1
2024-03-10,Jason Tanaskovic,Paul Pike,2,3
2024-03-10,Nathan Harris,Ron Farmer,1,3
2024-03-10,Farzad Nesahat,Lachy Courtney,0,3
2024-03-10,Travis Martin,Danny Frittoli,3,1
2024-03-10,Phil Kinsey,Cam Cary,3,2
2024-03-10,Matthew Palko,Frank Lidonnici,3,2
2024-03-10,Steve Jamieson,Tushar Singh,3,1
2024-03-10,Phil Tunstall,Matthew Palko,3,0
2024-03-10,Dale Kent,Tem Dixon,4,3
2024-03-10,Steve Halliday,Jack Green,3,4
2024-03-10,Joseph Evans,Steve Jamieson,3,2
2024-03-10,Paul Pike,Don King,3,0
2024-03-10,Ron Farmer,Joseph Rennie,0,3
2024-03-10,Matt Goodlock,Phil Kinsey,4,1
2024-03-10,Lachy Courtney,Travis Martin,4,3
2024-03-10,Dale Kent,Jack Green,3,4
2024-03-10,Paul Pike,Matt Goodlock,4,2
2024-03-10,Joseph Evans,Lachy Courtney,4,2
2024-03-10,Joseph Rennie,Phil Tunstall,4,3
2024-03-10,Jack Green,Joseph Evans,5,3
2024-03-10,Joseph Rennie,Paul Pike,3,5
2024-03-10,Jack Green,Paul Pike,4,6
