date,player_a,player_b,score_a,score_b
2024-01-20,Steve Tate,Jase Cattermoul,1,3
2024-01-20,Ricky Towler,Mark McDonagh,3,0
2024-01-20,Dene Heremaia,Brent Read,0,3
2024-01-20,Larry McCarthy,Peter Johnston,2,3
2024-01-20,Michael Brent,Dale Smith,0,3
2024-01-20,Chris Davidson,Joe Hughes,3,2
2024-01-20,Callum Hensler,BJ Bell,0,3
2024-01-20,Dan Moore,Sue McCord,3,0
2024-01-20,Jayden Dinga,Neil Armstrong,0,3
2024-01-20,Martin Dhalemy,Brett Ringo,1,3
2024-01-20,Ed Dinga,Brett Broderick,1,3
2024-01-20,Peter Watt,Chris Sutton,1,3
2024-01-20,Matt Talty,Andy Barnett,1,3
2024-01-20,Simon Davis,Vijay Randall,1,3
2024-01-20,Justin Thursby,Kieran Estreich,1,3
2024-01-20,Murdoch McLennan,Josh Hands,0,3
2024-01-20,Al Vo,Jerry Iacano,3,0
2024-01-20,Devlen Brown,Robin Saab,3,1
2024-01-20,Rob Hinckfuss,Jayden Edwards,0,3
2024-01-20,John Wheeler,Dwaine Howser,4,0
2024-01-20,Jake McCartney,Jeff Hanley,4,0
2024-01-20,Xavier Daw,Lucas Hodges,4,0
2024-01-20,Kyle Thomson,Nick Pilat,4,3
2024-01-20,Craig Stevens,Locky Inmon,4,2
2024-01-20,Justin Sajich,Christopher Sourris,4,0
2024-01-20,Luber Giraldo,Jase Cattermoul,4,3
2024-01-20,Ricky Towler,Brent Read,0,4
2024-01-20,Peter Johnston,Dale Smith,1,4
2024-01-20,Chris Davidson,BJ Bell,4,1
2024-01-20,Dan Moore,Neil Armstrong,4,1
2024-01-20,Brett Ringo,Brett Broderick,0,4
2024-01-20,Chris Sutton,Andy Barnett,1,4
2024-01-20,Vijay Randall,Kieran Estreich,1,4
2024-01-20,Josh Hands,Al Vo,3,4
2024-01-20,Devlen Brown,Jayden Edwards,4,0
2024-01-20,John Wheeler,Jake McCartney,4,2
2024-01-20,Xavier Daw,Kyle Thomson,3,4
2024-01-20,Craig Stevens,Justin Sajich,3,4
2024-01-20,Luber Giraldo,Brent Read,3,4
2024-01-20,Dale Smith,Chris Davidson,0,4
2024-01-20,Dan Moore,Brett Broderick,4,1
2024-01-20,Andy Barnett,Kieran Estreich,4,0
2024-01-20,Al Vo,Devlen Brown,4,1
2024-01-21,John Wheeler,Kyle Thomson,5,2
2024-01-21,Justin Sajich,Brent Read,5,2
2024-01-21,Chris Davidson,Dan Moore,1,5
2024-01-21,Andy Barnett,Al Vo,5,0
2024-01-21,John Wheeler,Justin Sajich,1,5
2024-01-21,Dan Moore,Andy Barnett,1,5
2024-01-21,Justin Sajich,Andy Barnett,4,5
2024-01-20,Brett Merritt,Michael Graham,3,2
2024-01-20,Sebastyan Thompson,Julie Johnston,3,2
2024-01-20,Rod Mengede,Brett Gray,3,2
2024-01-20,Graham Moody,Colin Williams,3,1
2024-01-20,Mark Suhr,Peter Smith,1,3
2024-01-20,Jason Rose,Zegan Mitchell,3,1
2024-01-20,Aidan Panzram,Brian Griffin,2,3
2024-01-20,Cameron Smith,John Griinke,0,3
2024-01-20,Belinda Dinga,Corey Bowman,1,3
2024-01-20,Ben White,Ariel Lakshman,3,0
2024-01-20,Angus Prior,Chris Furner,0,3
2024-01-20,Lachlan Talbot,Sean McConville,1,3
2024-01-20,James Buchanan,Troy Hall,3,1
2024-01-20,Guy Cassells,Michael Collins,0,3
2024-01-20,Cass Williams,Mike Stone,0,3
2024-01-20,Jack Schuman,Mick Gray,1,3
2024-01-20,Darron Wallace,Blake Weaver,3,1
2024-01-20,Barry Scarborough,Derek Stewart,3,1
2024-01-20,Katie Alifrangis,Jacqui Merritt,3,1
2024-01-20,Thanh Bui,Julius Yecyec,3,1
2024-01-20,Kim Lakshman,Nieta Gray,2,3
2024-01-20,Barry Hensler,Shayne McCulloch,2,3
2024-01-20,Brendan Beahan,Kerrie Mengede,3,1
2024-01-20,Andrew Talbot,David Brown,3,1
2024-01-20,Tom Darcy,Dylan Leevard,1,3
2024-01-20,Rob Hinckfuss,Pauline Prior,3,0
2024-01-20,Robin Saab,Brett Merritt,3,0
2024-01-20,Jerry Iacano,Sebastyan Thompson,1,3
2024-01-20,Murdoch McLennan,Rod Mengede,3,1
2024-01-20,Justin Thursby,Graham Moody,3,1
2024-01-20,Simon Davis,Peter Smith,3,2
2024-01-20,Matt Talty,Jason Rose,2,3
2024-01-20,Peter Watt,Brian Griffin,3,0
2024-01-20,Ed Dinga,John Griinke,3,1
2024-01-20,Martin Dhalemy,Corey Bowman,3,0
2024-01-20,Jayden Dinga,Sally Hall,3,0
2024-01-20,Sue McCord,Shawn Hafemeister,3,0
2024-01-20,Callum Hensler,Ben White,1,3
2024-01-20,Joe Hughes,Chris Furner,2,3
2024-01-20,Michael Brent,Sean McConville,0,3
2024-01-20,Larry McCarthy,James Buchanan,2,3
2024-01-20,Dene Heremaia,Ian Darcy,3,1
2024-01-20,Mark McDonagh,Emily Stevens,3,1
2024-01-20,Steve Tate,Graeme Kent,0,3
2024-01-20,Helen Higgins,Michael Collins,0,3
2024-01-20,Joe Ford,Mike Stone,0,3
2024-01-20,Ben Middleton,Mick Gray,3,2
2024-01-20,DeWayne Anderson,Darron Wallace,3,1
2024-01-20,Dave Andrews,Barry Scarborough,0,3
2024-01-20,John Scarborough,Lucas Dinga,1,3
2024-01-20,Wayne Bishop,Katie Alifrangis,3,2
2024-01-20,Clayton Moore,Thanh Bui,0,3
2024-01-20,Brendan Schumann,Nieta Gray,0,3
2024-01-20,Honni Campbell,Shayne McCulloch,1,3
2024-01-20,Jessie Richards,Brendan Beahan,3,2
2024-01-20,Brody Richards,Andrew Talbot,3,1
2024-01-20,Bob Coombes,Dylan Leevard,1,3
2024-01-20,Rob Hinckfuss,Robin Saab,0,3
2024-01-20,Sebastyan Thompson,Murdoch McLennan,1,3
2024-01-20,Justin Thursby,Simon Davis,2,3
2024-01-20,Jason Rose,Peter Watt,2,3
2024-01-20,Ed Dinga,Martin Dhalemy,3,1
2024-01-20,Jayden Dinga,Sue McCord,3,1
2024-01-20,Ben White,Chris Furner,0,3
2024-01-20,Sean McConville,James Buchanan,1,3
2024-01-20,Dene Heremaia,Mark McDonagh,1,3
2024-01-20,Graeme Kent,Michael Collins,0,3
2024-01-20,Mike Stone,Ben Middleton,0,3
2024-01-20,DeWayne Anderson,Barry Scarborough,3,1
2024-01-20,Lucas Dinga,Wayne Bishop,2,3
2024-01-20,Thanh Bui,Nieta Gray,3,1
2024-01-20,Shayne McCulloch,Jessie Richards,1,3
2024-01-20,Brody Richards,Dylan Leevard,3,1
2024-01-20,Ricky Towler,Robin Saab,0,3
2024-01-20,Jase Cattermoul,Murdoch McLennan,3,2
2024-01-20,Christopher Sourris,Simon Davis,0,3
2024-01-20,Locky Inmon,Peter Watt,0,3
2024-01-20,Nick Pilat,Ed Dinga,3,0
2024-01-20,Lucas Hodges,Jayden Dinga,3,2
2024-01-20,Dwaine Howser,James Buchanan,1,3
2024-01-20,Jayden Edwards,Mark McDonagh,2,3
2024-01-20,Josh Hands,Michael Collins,3,0
2024-01-20,Vijay Randall,Ben Middleton,2,3
2024-01-20,Chris Sutton,DeWayne Anderson,3,1
2024-01-20,Brett Ringo,Wayne Bishop,3,2
2024-01-20,Neil Armstrong,Thanh Bui,2,3
2024-01-20,BJ Bell,Jessie Richards,3,0
2024-01-20,Peter Johnston,Brody Richards,0,3
2024-01-20,Robin Saab,Jase Cattermoul,0,3
2024-01-20,Simon Davis,Peter Watt,0,3
2024-01-20,Nick Pilat,Lucas Hodges,1,3
2024-01-20,Chris Furner,James Buchanan,3,0
2024-01-20,Mark McDonagh,Josh Hands,3,0
2024-01-20,Ben Middleton,Chris Sutton,0,3
2024-01-20,Brett Ringo,Thanh Bui,2,3
2024-01-20,BJ Bell,Brody Richards,1,3
2024-01-21,Dale Smith,Jase Cattermoul,3,1
2024-01-21,Brett Broderick,Peter Watt,3,1
2024-01-21,Kieran Estreich,Lucas Hodges,2,3
2024-01-21,Devlen Brown,Chris Furner,0,3
2024-01-21,Jake McCartney,Mark McDonagh,3,1
2024-01-21,Xavier Daw,Chris Sutton,2,3
2024-01-21,Craig Stevens,Thanh Bui,3,2
2024-01-21,Luber Giraldo,Brody Richards,3,1
2024-01-21,Dale Smith,Brett Broderick,2,3
2024-01-21,Lucas Hodges,Chris Furner,1,3
2024-01-21,Jake McCartney,Chris Sutton,2,3
2024-01-21,Craig Stevens,Luber Giraldo,2,3
2024-01-21,Kyle Thomson,Brett Broderick,3,0
2024-01-21,Brent Read,Chris Furner,3,0
2024-01-21,Chris Davidson,Chris Sutton,3,2
2024-01-21,Al Vo,Luber Giraldo,0,3
2024-01-21,Kyle Thomson,Brent Read,3,1
2024-01-21,Chris Davidson,Luber Giraldo,0,3
2024-01-21,Dan Moore,Kyle Thomson,2,3
2024-01-21,John Wheeler,Luber Giraldo,3,0
2024-01-21,Kyle Thomson,John Wheeler,2,3
2024-01-21,Justin Sajich,John Wheeler,3,2
2024-01-21,Andy Barnett,Justin Sajich,5,3
